label,article
0,Noong panahong hindi pa gaanong open-minded ang mga tao ay hindi nabibigyan ng pansin ang mga kababayan natin na may iniindang dwarfism at sila ay kadalasan pang tampok sa mga palabas sa karnabal. At kung mabigyan man sila ng pagkakataon na lumabas sa mga pelikula ay napakadalang naman. Ngunit may isang tao noon na sinuwerte sa kanyang karera. Siya ay si Ernesto de la Cruz o mas kilala sa kanyang screen name na Weng Weng.  Siya ay may taas na dalawang talampakan at siyam na pulgada. Siya ay isang sikat na action star noong dekada otsenta. Ang yumaong Pilipinong aktor ay nagbida sa mga pelikulang aksyon na karamihan ay mga spoof ng mga pelikulang James Bond. Si Weng Weng ay nakalista sa Guinness World Records bilang pinaka maliit na aktor na gumanap na bida sa mga sinaunang pelikula. 
0,"Dahil sa hirap ng buhay sa panahon ngayon, maraming batang walang kamuang-muang ang namumuhay sa kahirapan dahil sa kapabayaan ng kanilang magulang. Tulad na lang ng kalagayan ng batang si Rommel Quemenles mula sa Quezon City na sa kanyang murang edad ay nanlilimos habang nakatira sa lansangan upang maitawid ang kanyang pagkain sa araw-araw. Ayon sa kwento, si Rommel ay mag-isa lamang sa buhay dahil siya'y nahiwalay sa kanyang mga magulang simula noong siya'y bata pa at hindi rin niya kasama maging ang mga kapatid niya. Kaya naman dumurog sa puso ng marami matapos kumalat ang litrato niya sa social media kasama ang kanyang alagang aso na mas kilala bilang si Badgi. Si Badgi ay isang asong kalye at ito ang kasa-kasama ni Rommel sa bangketa kung saan sila nakatira. Dahil na din sa hirap ng buhay, hindi na naipagpatuloy ng bata ang kanyang pag-aaral. Ayon sa nakakita sa kanila, tuwing gabi ay magkayakap pa ang dalawa kung matulog kaya naman hindi umano nabababag ang bata kahit na delikado ang kapaligiran. Panatag umano siya dahil kasama niya si Badgi. Kaya naman, maging sa pagkain ay magkahati sila nito at tuwing makakadiskarte si Rommel ng pagkain ay binibigyan niya palagi ang alagang aso. Mahirap man iraos ang araw-araw, pinipilit ng bata na suklian ang katapatan at pagmamahal ng kanyang alaga sa pamamagitan ng pag-aaruga at pagpapakain niya rito. Samantala, matapos kumalat ang nakakaantig na istorya ng pagkakaibigan ng dalawa, may ilang nagpahatid ng tulong sa kanila at nakapag-aaral na muli ang bata.





"
0,"Nagbigay ng pahayag ang Barangay Ginebra San Miguel player na si Japeth Aguilar patungkol sa napipintong 1-on-1 basketball nina retired PBA player at binansagang pinoy Sakuragi na si Marc Pingris at vlogger na si Rendon Labador. Sa isang video ng PBA Motoclub, handa umanong ibigay ni Aguilar ang kanyang sariling bahay kung makakayang talunin ni Labador si Pingris sa basketball. Malaki ang tiwala at kumpiyansa ni Aguilar at iba pang kasama nito sa PBA na malabong matalo ni Labador ang pinoy Sakuragi. Anila, si Pingris ay itinuturing na legend sa larangan ng basketball dito sa Pilipinas. Samantala, matindi naman ang paniniwala ni Labador na kayang kaya niyang talunin si Pingris. Tinawag pa niya itong ‘duwag’ dahil hindi na siya pinansin ng PBA legend. Ayon kasi sa huling pahayag ni Pingris, ayaw niyang mayroong camera sa magiging 1-on-1 na laro nila ni Labador. Aniya, mas gusto niyang silang dalawa lamang ang nasa court. “Huwag kayo magalit. Ako ‘yung hinamon, pumalag lang ako kasi hindi naman ako duwag sa basketball. Nanahimik ako dito,” ani Labador. “Dapat may camera para wasakan ng dangal, makita ng buong mundo sino pinakamalakas,” dagdag pa niya. Sa ngayon ay wala pang eksaktong sagot si Pingris kung papatulan ba niya ang hamon ni Labador. Umaasa naman ang mga nasa likod ng Battle of the YouTubers na makukumbinsi nila si Pingris na pumayag na sa kagustuhan ni Labador. Nagsimula ang isyu sa kanilang dalawa ng magcomment si Labador sa isang interview kay coach Chot Reyes pagkatapos ng Gilas Pilipinas vs Saudi Arabia. "
0,"Andrew Ford Valentino Espiritu o mas kilala bilang Andrew E. Isa siya sa mga haligi ng showbiz industry at tinaguriang ""King of Tagalog Rap"". Atin munang sariwain ang kanyang makulay na karera bago natin alamin ang halaga ng tagumpay na tinatamasa niya ngayon at kung totoo nga ba ang naging usap-usapan noon na siya'y nakulong. July 30 1967 ipanganak si Andrew E sa Dongalo, Parañaque. Makulay at mahirap ang kanyang naging buhay. Ang nanay nito ay isang mananahi habang ang ama nama'y isang barbero. Noong bata ay nagbabantay ito sa barber shop ng ama. Habang tuwing Sabado't Linggo naman ay tumutulong sa negosyong handicraft ng kanyang lolo't lola. Walang sahod noon si Andrew, ang bayad sa kanya ay pagkain o meryenda. Pero noon pa man ay mahilig na siya sa musika, kaya hindi nito naiiwasang humingi ng pera sa kanyang lola para ihulog sa jukebox malapit sa kanilang lugar. Sa edad na 10 ay lalo itong napamahal sa music at naging inspirasyon nito ang mga artist na sina Elton John, Michael Jackson at Mike Hanopol. 1980's nang simulang maging DJ si Andrew at sumasahod ng 100 piso. Ilan sa mga pinagtrabahuhan nito ay sa Stargazer Disco, Zigzag Disco at Rumours Disco. Ang Euphoria naman na pagmamayari ng mayamang negosyante na si Enrique Zobel ang itinuturing na pinakasosyal na pinasukan nito, dito niya unang ginamit ang pangalang Andrew E. Isang gabi sinubukan nitong mag-rap sa harap ng maraming tao ngunit hindi nila ito nagustuhan. Nag-alisan ang mga tao sa dance floor sa pagkadismaya. Dahil dito, nagbayad ng P1000 penalty si Andrew E sa kanyang pinapasukang disco bar. Natutunan nito ang pagra-rap sa kaibigan sa Pampanga na African-American. Pinaghusayan niya ito at nagdesisyong ito ang gawing paraan para maiahon ang pamilya sa kahirapan. Ngunit hindi ito naging madali dahil hindi pa noon tanyag ang rap music sa Pilipinas. 5 taon ang binigay na palugit nito sa sarili at kung hindi ay kakalimutan na nito ang pagrarap. Taong 1990 sinukuan nito ang kanyang pangarap, nasangkot sa insidente at pinagbintangan na ng hit and run. Pilit na ipinagtanggol nito ang kanyang sarili at ipinakita pa ang kanyang timecard dahil aniya, nang mga oras na iyon ay nagtatrabaho siya. P90,000 ang hininging danyos ng naaksidenteng bikitma at kapag hindi nakapagbayad si Andrew ay ipakukulong siya nito. Noong panahon ding iyon, naghahanap ng bagong artist ang VIVA Records, napakinggan at nagustuhan nito ang mga kanta sa demo tape ni Andrew na galing sa naka-discover sa kanya. Laking gulat nito ng makatanggap ng tawag sa Viva dahil hindi na niya inaasahan na ikokonsidera nito ang kanyang talento. Binayaran ng malaking halaga ang mga kantang Humanap Ka Ng Panget, Binibi Rocha atbp. Dahil dito ay nabayaran niya ang danyos na P90,000 at hindi na nakulong. Nagsimulang mabuhay ang Pinoy Rap Music sa Pilipinas sa pamumuno ni Francis Magalona at Andrew E. Si Francis M. na rin ang naging impluwensiya ni Andrew E. na pasukin ang mundo ng showbiz. 1991 nang bumida sa pelikula ang tinaguriang King of Tagalog Rap. Hango ang titulo nito kanta niyang ""Humanap Ka Ng Panget!"" Kinilala at dumami ang mga nagawang kanta at pelikula hanggang sa magpagdesisyonan niyang magpahinga sandali. Muli itong bumalik sa industriya taong 2013 at nagtuloy-tuloy naman ang mga proyekto sa Teleserye at Pelikula. Hanggang ngayon ay naririnig pa rin ang mga awiting ginawa nito, bago man o luma. Dahil sa mga pagsisikap na ito, tinatayang nasa P300 Million Pesos na ang kabuuang yaman ni Andrew E. Bahay sa isang exclusive subdivision at mansyon at restaurant sa Boracay. Facebook Shareholder, may-ari ng Dongalo Wreckords at kolektor din ito ng mga laruan, NBA cards at comics. Isa nga sa mga comics nito ay nagkakahalaga ng P50 million pesos. Si Andrew ay ikinasal noong March 2000 sa asawang si Mylene Espiritu at biniyayaan ng tatlong anak.
"
0,"Si Antonio Laxa o mas kilala sa kanyang screen name na Tony Ferrer ay isa sa pinaka-sikat na artista noong kapanahunan niya. Siya ay isa ring magaling na film director at producer ng pelikulang Pilipino. Si Tony Ferrer ay isinilang sa Macabebe, Pampanga noong June 12, 1934. sumikat siya noong 1960s at 1970s bilang “James Bond of the Philippines.” Si James Bond ay iconic fictional character ng British novelist na si Ian Fleming. Taong 1953 nang unang naisapelikula si James Bond kung saan gumanap ang isang British super spy, na tinatawag na Agent 007. Dekada '60 naman nang pumatok ang pagbibida ni Tony bilang spy at secret agent na si Tony Falcon sa movie series na Agent X-44. Ang kanyang kauna-unahang pelikula ay ang Kilabot sa Barilan, na pinagbidahan ni Fernando Poe Jr. o FPJ at ipinalabas noong 1960. Alam niyo bang hindi lang sa pelikula magaling makipaglaban si Tony Ferrer?  Sa totoong buhay ay isa siyang bihasa sa martial arts. Noong kapanahunan nila ay bibihira lamang sa mga artista ang magtaglay ng ganung talento. Kaya naman maraming manonood ang napabilib at humanga kay Tony. Maliban sa Agent X-44, nakilala rin si Tony sa mga martial arts movies katulad ng Captain Karate, The Karate Kid, The Black Belt Phantom, King of Karate at marami pang iba. Si Tony ay minsan na rin naging Philippine Karate Champion. Siya ay miyembro ng Karate Brotherhood of the Philippines (KBP) na pinamumunuan ni Melotin Geronimo na kalaunan ay naging bantog bilang si Mayor Latigo ng Baras, Rizal. Sila ang kumatawan sa Pilipinas para sa Asian Karate Tournament at sa iba pang paligsahan sa iba’t ibang panig ng mundo. Dahil sa kanyang pagiging magaling na aktor at martial artist, napasama rin si Tony sa ilang international films kagaya ng The Vengeance of Fu Manchu (1967), Blind Rage (1978), at Cover Girl Models (1975). Naging best aktor rin si Tony para sa pelikulang Sapagkat sila’y aming mga anak noong 1970. Nakasama niya rito sina Boots Anson Roa at Vilma Santos. Naging nominado rin siya sa FAMAS bilang best actor para sa pelikulang Sabotage noong 1966 at The Golden Child taong 1971, kung saan nakapareha niya ang nanalong Mutya ng Pilipinas na si Alice Crisostomo at kalauna’y naging asawa."
0,"Dahil sa kasipagan ni Ungga, sinubukan niyang pasukin ang mundo ng showbiz kung saan ay nakakapasok siya bilang extra sa ilang pelikula. Sa kanyang pa extra-extra, hindi nagtagal ay nadiskubre ang galing ni Ungga sa pagpapatawa kaya naman lumabas siya sa mga comedy films ni Joey de Leon kasama ang sidekick nitong si Rene Requiestas. Bukod sa pelikulang Starzan III, lumabas din si Ungga sa “Long Ranger & Tonton: Shooting Stars of the West (1989), SuperMouse and the Roborats (1989), at Romeo Loves Juliet... But Their Families Hate Each Other! (1989)” at marami pang iba. Pero sa kabila ng magandang takbo ng career ni Ungga, tumagal lamang ito ng limang taon. Ang kanyang huling proyekto ay ang Milyonaryong Mini (1996), na pinagbidahan ni Anjo Yllana. Pagkatapos nito, unti-unti ng hindi narinig ang pangalan ni Ungga sa showbiz. Hindi rin naging maswerte si Ungga sa pag-ibig. Ipinagtapat niya na ang kabiguan sa kanyang pangalawang pag-aasawa ang nagdulot upang malugmok siya sa pagsusugal, alkoholismo, at pambababae. Aniya, iyon ay isang yugto lamang ng mga pinagdaanan niya sa kanyang buhay."
0,Si Miguel ay namaalam sa edad na 34 lamang na maramhil kung siya ay nabubuhay pa ngayon ay malaki pa sana ang kanyang maiaambag sa industriya ng pelikulang Pilipino. Talaga nga naman na kahanga-hanga ang kanyang ginawa sa mundo ng showbiz kung kaya naman hindi maitatanggi na isa siya sa mga naging matitibay na haligi ng industriya ng pelikulang Pilipino.
0,"Ngunit sa kabila ng kanyang pagiging aktibo ulit sa pag-aartista ay marami ang nagulat ng mapabalita ang kanyang biglaang pamamaalam sa edad na 71. Noong November 6, 2018 ay natagpuan si Nonong Bankay na wala ng buhay sa isang resort sa loob ng isang cottage. Ayon sa balita ay namaalam ang aktor dahil sa kanyang matagal ng iniindang karamdaman sa kanyang baga na marahil nakuha niya sa kanyang pagkahilig sa paninigarilyo. Talaga nga naman na kahanga-hanga ang kanyang ginawa sa mundo ng showbiz kung kaya naman hindi maitatanggi na isa siya sa mga naging matitibay na haligi ng industriya ng pelikulang Pilipino."
0,"Pinakasikat na sasakyan ngayon para sa mga Pilipino ay ang motorsiklo. Liban sa mas mura ang karamihan ng modelo ng motorsiklo kaysa sa mga kotse, bagay din ito sa mga kalye sa Pilipinas na maliliit at madalas ay mabigat ang daloy ng trapiko. Gayunman, para sa iba, ang motor ay isa ring pamporma. Mas pogi ang motor, mas nakakapogi rin daw sa nagmamaneho nito. Ngunit isang netizen ang bumasag sa angas ng mga naggagandahang uri ng motorsiklo ngayon dahil ang tanging kinailangan niya ay pagkamalikhain at tiyaga. Trending ang video ng post ng page na Ser Dens tungkol sa nakamamangha at nakaaaliw na ‘motor’ ng isang lalaki. Sa unang tingin, aakalain mong totoong motorsiklo ito. Ngunit kalaunan, mapapansing hindi de-makina at de-gasolina ang sasakyan—de padyak lang. Maraming netizens ang na-good vibes sa bisikleta ng lalaki na nilagyan ng ilang bahagi ng motor upang magmukhang legit na motorsiklo. Kita sa video na kahit mas malambot at mas malawak na ang upuan ng bike, pinapadyak pa rin ito ng lalaki. Ang manibela, upuan, backlight, maski ang ilaw nito sa harap ay kinuha mula sa nasirang motor. Proud na proud ang lalaking nagmamaneho ng kanyang ‘kakaibang motor’ na ngumiti pa habang kinukuhanan siya ng video. Panoorin ang nakaka-good vibes na video ni kuya na may pinakaastig na motor ngayon sa social media: “Galing talaga ng Pinoy! Ingat kuya, baka may LTO sa harapan,” biro ng caption ng video na mayroon nang higit 144,000 likes sa kasalukuyan. Umani na rin ng 22,000 shares at halos 3,000 komento ang post. Ayon sa mga netizen, talaga naman daw lumalabas ang pagkamalikhain ng mga Pinoy lalo na kung gusto nilang magpasaya ng kapuwa. Birong paalala ng netizens kay kuya, huwag daw kalimutang sumunod sa batas, tulad ng pagsusuot ng helmet at sapatos habang minamaneho ang kanyang ‘motor.’
"
0,"Isang CR ang pinag-usapan sa social media dahil ang pinto nito ay pinto ng sirang refrigerator Nagpapatunay lamang ito na may paggagamitan pa ang mga patapong appliances kung gagawan lang ito ng paraan Nakaaaliw mang tingnan, ito ay hinangaan ng mga  netizens dahil sa ganitong pag-iisip ay walang masasayang na patapong gamit Tinatapon mo ba agad ang mga sira mong appliances gaya ng refrigerator? Bago mo itapon  ‘yan basahin mo muna ito at baka may magagawa ka pa sa refrigerator mo. Sa isang larawan na ibinahagi ng Maldita FB page sa social media, ginawa lang namang pinto ng CR ang pinto ng sirang refrigerator. Ba’t hindi?  Kung puwede pa naman itong pakinabangan ay malaki ang matitipid mo. Ang dating lagayan ng itlog ay pinagkabitan na ng mga toothbrush ngayon. Ibig sabihin, may pinto ka na, may paglalagyan ka pa ng mga gamit sa banyo. Magaling na ideya, di ba?
Kinaaaliwan man, humanga rin ang mga netizens sa ideyang ito ng Pinoy. “Resourceful ang tawag dito. Hindi nasayang ang patapon na sanang pintuan ng ref.” “Cute kaya. Kala mo ref na malaki yun pala CR lang. May ganyan din bahay ng tropa ko non di ko lang maalala kung sino.” “Magandang idea yan ah. Yong patapon na pinto ng ref puwede pala at may lagayan pa yan ng sabon, tootbrush etc.” Bukod sa naging pinto ng CR, minsan na ring nag-viral ang sirang refrigerator na ginawang aparador. Ito ay pagmamay-ari ni Jenzel Gonzales. Binalot niya ng wallpaper ang labas ng refrigerator para maging mukhang bago. At para hindi ito maging mabaho, nilalagyan niya ng alkampor ang loob. Ang alkampor ay ang maliliit na bilog na panlaban sa mga ipis at ibang peste dahil sa katangi-tangi nitong amoy. Ang mga patapong washing machine naman ay napakinabangan din sa isang paaralan sa Angat, Bulacan.  Ginawa itong hand washing facility kaya hindi na nagpagawa pa ng istruktura ang paaralan. Walang masasayang na sirang appliances kung hahanapan natin ito ng panibagong gamit. Ang kailangan lamang ay tiyaga sa pagsasaayos nito at malikhaing isipan para magamit itong muli.

"
0,"Mukhang mas dumarami na ngayon ang mga restaurant na pumapayag na makapasok at manatili sa loob ang mga asong gala. At isa na naman dito ang nakunan ng larawan ng isang netizen na siyang nag-upload sa social media. Ang mga larawan ay kuha ni Sumatsen Nelson Tungbaban sa isang restaurant sa Mendiola St. Maynila noong April 30. Kuwento niya, ”Jollibee Mendio allowing this doggo to stay inside kasi mainit daw sa labas.” Si doggy ay makikitang nakahiga sa rubber mat sa may pintuan. Kung pagmamasdan, mukhang hindi na baguhan doon si doggy dahil relax na relax ito sa pagkakahiga at kung minsan ay nakatihaya pa. Ito ay naibahagi ng Be an Inquirer kung saan sinabi ni Sumatsen na nalaman niyang nakatira lang pala sa malapit ang aso na ang pangalan ay Ronron. Kapag malapit na raw ang closing time ng restaurant, pumupunta si Ronron sa may harapan. Ayon daw sa mga staff, naniniwala sila na ang mga oras na iyon ay medyo mainit ang panahon kaya naa-attract ang aso sa lamig sa loob. Noong oras na makunan ni Sumatsen ng larawan ang aso, magsasara na ang restaurant kaya pinapasok ito. Hinahayaan umano siyang manatili sa loob dahil mabait naman ito at nasa pintuan lang lumalagi. Para sa mga animal lovers, ibang saya ang dala ng mga aso sa mga ganitong establisimyento. Ito rin ay nakatatanggal ng stress. “Please let the dog stay inside the store to rest. Dogs put a smile on peoples’ faces,” kumento ng isang netizen. May mga pumuri rin sa restaurant dahil sa kabaitan nito sa mga asong gala. Ang iba naman ay hinihiling na i-adopt na lang umano nito si Ronron. Malaya mang nakapapasok si Ronron dito, hangad pa rin natin na hindi ito pagala-gala para sa kanyuang kaligtasan. Ngunit kudos pa rin sa restaurant dahil sa pagbukas ng kanilang lugar para sa asong nangangailangan ng masisilungan.








"
