label,article
1,"Dalawamput tatlong senador ang pumabor sa amnesty program ng administrasyong-Marcos Jr., sa mga dating rebelde. Nakapaloob ang amnesty grant sa Proclamation No. 404, na mapapakinabangan ng 3,000 dating miyembro ng New People’s Army (NPA). Ibibigay ang amnestiya sa mga dating rebelde na nakagawa ng krimen o paglabag sa Revised Penal Code at Special Penal Laws base sa kanilang paniniwalang-pulitikal. Kabilang na ang rebelyon, sedisyon, illegal assembly, direct and indirect assault, illegal possession of fireams and explosives at iba pa. Hindi lamang sakop ng amnesty grant ang mga paglabag sa Human Security Act at Anti-Terrorism Law. Nilinaw naman ni Sen. Jinggoy Estrada, ang namumuno sa Senate Committee on Defense, na ang pagbibigay ng amnestiya ay dadaan sa proseso ng National Amnesty Commission at ng Local Amnesty Boards katuwan na rin ang pambansang-pulisya, hukbong sandatahan at NBI. "
1,"Magpapakalat ang pambansang-pulisya ng 34,000 pulis para magbantay sa Semana Santa hanggang sa “summer vacation.”  Ayon kay PNP spokesperson, Col. Jean Fernando ang hakbangin ay bahagi ng “Oplan Ligtas Sumvac 2024.”  Kinakailangan aniya na ikasa na ng regional commanders at police commanders ang kanilang contigency plans para sa ligtas at maayos na bakasyon sa bansa. Kinakailangan lamang din, sabi pa ni Fajardo, na may koordinasyon sa pulisya sa mga lokal na pamahalaan at iba pang kinauukulang ahensiya. Prayoridad sa mga babantayan ay ang mga pampublikong lugar, pangunahing lansangan, transportation hubs, terminals, simbahan at iba pa. Magtatalaga din ng Police Assistance Desks and Assistance Hubs na pagtatalagaan ng mga pulis. "
1,"Tanging pirma na lamang ni Pangulong Ferdinand “Bongbong” Marcos Jr., at magiging batas na ang “Kabalikat sa Pagtuturo Act” na isinusulong ni Senator Ramon “Bong” Revilla Jr. Ibinahagi ni Revilla na lumusot na ang naturang panukalang-batas sa Bicameral Conference Committee. “Alam natin na nag-‘evolve’ na ang pagtuturo kung kaya’t dumagdag na rin ang demands na nakaatang sa mga guro para mas epektibong magampanan ang kanilang mga tungkulin. Ang ayaw natin ay yung magiging abonado pa sila. Kailangan na yung gastusin para sa mga instrumento at kagamitan sa pagtuturo, hindi na nila huhugutin sa kanilang sariling bulsa.”  Nagtungo pa sa Senado ang mga organisasyon ng mga guro tulad ng  Alliance of Concerned Teachers (ACT), Teachers Dignity Coalition, at Philippine Public School Teachers Association upang personal na pasalamatan si Revilla, ang namumuno sa Senate Committee on Civil Service, Government Reorganization and Professional Regulation. Anila 16th Congress pa ng ihirit nila ang pagtaas ng kanilang teaching allowance at ngayon ay 19th Congress na. Ayon pa kay Revilla ito ay pagbibigay pugay at pagpapahalaga sa kadakilaan ng mga guro. Paliwanag niya, ang P5,000 Teaching Allowance ng mga guro sa kasalukuyan ay madodoble sa P10,000 kapag naisabatas na ang kanyang panukala "
1,"Pinabulaanan ni Ferdinand “Bongbong” Marcos Jr. ang sinabi ni dating Pangulong Duterte na “pasyal-pasyal” lang ang ginagawa ng nito sa mga pagbiyahe sa labas ng bansa. Sinabi ni Marcos na siksik na siksik ang kanyang mga iskedyul kapag nasa ibang bansa dahil sa “official functions” kaya ng pagharap sa mga opisyal ng gobyerno at business leaders. “Where’s the pasyal? Wala, you know, kasama kayo dyan, kasama niyo kami. We don’t make pasyal. Even in the places that I know where I have spent a lot of time with, hindi ko na napupuntahan ‘yung mga dati kong pinupuntahan,” sabi nito. Sa kanyang katatapos na biyahe sa Germany, nakapagselyo si Marcos ng P220 bilyong halaga ng pamumuhunan. Bago ito, P86 bilyon halaga ng pamumuhunan sa Pilipinas ang nakuha ni Marcos sa biyahe niya sa Australia noong nakaraang linggo. Base sa imporasyon mula sa Department of Trade and Investment, nagbunga ang mga pagbiyahe ni Marcos sa ibang bansa ng $72.2 bilyong halaga ng investments sa 148 proyekyto. Ginawa ni Duterte ang pagpuna sa dinaluhang prayer rally para kay Pastor Apollo Quiboloy. "
1,"Nababahala si Senator Pia Cayetano na maaring mabili ang “Filipino citizenship.”  “So I think ang mahalagang mensahe natin eh hindi dapat nabibili ang pagka-Pilipino. Pero sa nakikita natin, nabibili siya. Nabibili siya sa pamamagitan ng sindikato,” pahayag ni Cayetano sa pag-iimbestiga ng pinamumunuan niyang Blue Ribbon Committee. Aniya posible na may mga sindikato sa ilang lugar dahil kapuna-puna na marami ang nagpaparehistro para sa late birth. Pinansin din niya na marami sa mga nagpaparehistro ng late birth ay mga Chinese nationals. Dagdag pa ni Cayetano na nakakabahala na isang araw ay pag-aari na ng mga banyaga ang mga lupa sa Pilipinas dahil gamit nila ang birth certificate bilang patunay nila na sila ay ipinanganak na Filipino. Nagbilin na rin ang senadora sa mga Filipino na huwag pumayag ng kanilang mga dokumento dahil maaring sila naman ang magka-problema. “The life of that person is put on hold. And possible, not just possible, we are sure na may maraming katulad niya na on hold ang buhay dahil may gumagamit ng identity niya,” anang senadora. Inanunsiyo na rin nito na sa susunod na pagdinig ay tatalakayin naman ang mga naging isyu sa Immigration Bureau. "
1,"Binigyang linaw ng Philippine Charity Sweepstakes Office (PCSO) ang pahayag ni Senator Raffy Tulfo ukol sa ilang ulit na pagkakapanalo sa lotto ng isang mananaya. Sa inilabas na pahayag ng PCSO ang listahan kung saan hinugot ang ibinahagi ni Tulfo ay nagmula sa ahensiya. Ayon sa ahensiya, kung nasuri lang mabuti ang listahan, malalaman na walang mananaya na nanalo ng higit isang beses sa Lotto 6/42, Mega Lotto 6/45, Super Lotto 6/49, Grand Lotto 6/55, at Ultra 6/58. Sinabi din na ang indibiduwal na sinabing 20 ulit nanalo ay hindi ang tunay na “winner” sa Digit Games. Nabatid na ang PCSO lotto agents o representatives ay maaring kumuha ng premyo sa 2D, 3D, 4D, and 6D games  “Since they were just minor prizes, a winner can ask someone he trusts to claim the prize for him through the so-called “paki -claim”. Some of the reasons for “paki-claim” scheme was due to distance and lack of valid identification cards of winners,” paglilinaw pa ng PCSO. Idinagdag din na” Since prizes of P10,000 and up must be claimed at the branch offices where they will be required to present a valid ID. Also, some winners would not want to go to branch office because of added expenses, so the lotto agents would act as Good Samaritans and do it for them.”  Samantala, ang jackpot winners sa lotto games ay kinakailangan na personal na magtungo sa PCSO Main Office para makuha ang kanilang premyo. “Certainly, our lotto winners’ safety, security, and well-being are paramount in all our endeavors. Rest assured that we remain dedicated and committed to fostering a gaming environment that upholds fairness and ensures the integrity of every single draw,” ayon pa sa PCSO. "
1,"Ibinahagi ni Pangulong Marcos Jr. ang mga positibong pagbabago sa kampaniya ng kanyang administrasyon laban sa droga. Sa kanyang pakikipag-usap kay German Chancellor Olaf Scholz sa Berlin, Germany, ipinaliwanag nito na epektibo ang mga ginawa nilang pagbabago sa kampaniya. Si Scholz ang nangamusta kay Marcos ukol sa isyu ng droga sa Pilipinas. “It’s a big problem, but our approach has changed significantly. I diametrically opposed to handling the drug problem in that way, by confrontation, by violence and it really requires so much, much deeper understanding on the problem and the much deeper solution. So, yes, I think that we are also progressing when it comes to that,” sagot pa ni Marcos kay Scholz. Dagdag pa niya, nabawasan ang operasyon ng mg sindikato ng droga sa bansa nang paigtingin ng mga awtoridad ang kampaniya. "
1,"Pinangunahan ng Presidential Anti-Organized Crime Commission (PAOCC) ang pagsalakay ng ibat-ibang ahensiya sa isang Philippine Offshore Gaming operator (POGO) hub sa Bamban, Tarlac kaninang madaling araw. Kaninang hapon, base sa inilabas na paunang impormasyon, 875 Filipino at banyaga ang nailigtas. Pinaniniwalaan na ang mga ito ay biktima ng human trafficking at ilan sa kanila ay nakaranas din ng pananakit. Isinilbi ala-1:30 ng madaling araw sa opisina ng Zun Yuan Technology Inc., ang dalawang search warrants na inisyu ng Malolos, Bulacan Regional Trial Court Branch 81. Sinabi ni PAOCC Usec. Gilbert Cruz nag-ugat ang operasyon nang isang Vietnamese national noong Pebrero 28 at isinumbong ang mga ilegal na aktibidad. Isang Malaysian national ang nagsumbong din sa PAOCC. Aniya kabuuang 371 Filipino, 432 Chinese, 57 Vietnamese, walong Malaysian, tatlong Taiwanese, dalawang Indonesian at dalawang Rwandans ang nailigtas. Pinaniniwalaan na sangkot ang POGO sa “love scam” at “crypto currency scam” base sa mga narekober na dokumento. Bukod dito, ilang piraso din ng mga baril ang kanilang nadiskubre sa ilang kuwarto ng gusali. "
1,"Nasunog ang isang bahagi ng Philippine General Hospital (PGH) sa Maynila kaninang hapon at 181 pasyente ang kinailangan na ilikas. Ayon kay Manila Fire Marshall Sr. Supt. Christine Cula alas-3:08 nang itaas ang sunog sa 1st alarm at umabot ito sa ikalawang alarma alas-3:11, bago idineklarang “under control” alas-3:45 at 4:30 nang ideklarang “fire out.”  Sinabi naman ni University of the Philippines-PGH spokesperson Jonas del Rosario na 181 pasyente ang kinailangan ilikas at 165 sa kanila ay mula sa apat na wards, anim mula sa Central Adult and Pediatric Intensive Care Unit at 10 naman mula sa the Medical Intensive Care Unit. Nabatid na nagsimula ang sunog sa audio-visual room, na nasa likod lamang ng Ward 1. Dagdag pa ni del Rosario mabilis na nailikas ang mga pasyente at walang nagreklamo na nakalanghap ng usok. Ayon naman sa Department of Health (DOH) agad na sumaklolo ang kanilang Health Emergency Management Bureau (HEMB) para mailipat ang mga naapektuhang pasyente sa ibat-ibang pampublikong ospital. Inaalam pa ang pinagmulan ng apoy."
1,"Naghain ng resolusyon si Senator Nancy Binay upang maimbestigahan sa Senado ang pagpapatayo ng mga istraktura sa paligid ng Chocolate Hills sa Bohol. Inihain ni Binay ang Senate Resolution No. 967 matapos maging viral sa social media ang video ng isang blogger ukol sa naipatayong resort sa gitna ng pamosong tourist atttraction sa Gitnang Visayas. Binanggit ni Binay na ang Chocolate Hills Natural Monument ay isang protected area ayon sa RA  11038 o ang Expanded National Integrated Protected Areas. Bukod dito, dagdag pa ng namumuno sa Senate Committee on Tourism, ito ay kinikilala ng UNESCO na Natural Monument at ikatlo sa Pilipinas na idineklarang National Geographic Monument. Nais nito na maipaliwanag ng Department of Environment and Natural Resources (DENR), maging ng mga lokal na opisyal ang pagpayag na maitayo ang Captain’s Peak Resort sa bayan ng Sagbayan. Paliwanag pa ni Binay na layon ng kanyang resolusyon at gagawing pagdinig ay maipreserba ang naturang protected area. "
1,"Muling natupad ng Kamara ang target na maipasa sa ikalawang pagbasa ang Resolution of Both Houses Number 6, na ang layon ay maamyendahan ang ilang probisyon ng Saligang Batas. Inaprubahan ito sa pamamagitan ng “voice voting” ng mga mambabatas. Sa ilalim ng RBH 7, may mga nais na pagbabago sa Article 12, Article 14 at Article 16 sa 1987 Constitution. Kinopya ang resolusyon sa Resolution of Both Houses No. 6 na inihain naman ni Senate President Juan Miguel Zubiri sa Senado alinsunod sa kagustuhan ni Pangulong Marcos Jr. Inaasahan na sa huling linggo ng sesyon bago ang “Holy Week break” ng Kongreso ay maipapasa na sa Kamara sa ikatlong pagbasa ang resolusyon. "
1,"Walang bahid ng pagdududa sa kakayahan, karunungan at kahusayan ni Secretary Ralph Recto na pamunuan ang Department of Finance (DOF). Ito ang nagkaisang posisyon ng mga senador at kongresista na bumubuo sa Committee on Finance ng Commission on Appointments (CA). Isinalang kanina ang ad interim appointment ni Recto sa makapangyarihang komisyon at tumagal lamang ng 40 minuto ang kanyang pagharap sa komite na pinamumunuan ni Sen. Ramon “Bong” Revilla Jr. Ayon kay Revilla sa pamumuno ni Recto nakakatiyak siya na nasa mabuting kamay ang DOF. Aniya kilala si Recto na mabusisi sa mga detalye at palaging iniintindi ang makakabuti para sa lahat. Binanggit na lamang din ni Recto sa kanyang pambungad na pahayag na target ng administrasyong-Marcos Jr., na makahikayat ng mas maraming mamumuhunan sa pamamagitan ng mga reporma sa pagnenegosyo sa bansa. “In my mind, the best way to inculcate tax obedience is still to promote ease of payment and to show that taxes efficiently collected are effectively spent,” sabi nito. Tiniyak din ng kalihim na may mga gagawing hakbang para protektahan sa inflation ang mga konsyumer sa bansa at wala din aniyang pagtaas o panibagong buwis na ipapatupad ngayon taon. "
1,"Pumayag ang 17 Metro Manila mayors na pangasiwaan ng Metropolitan Manila Development Authority (MMDA) ang kanilang traffic enforcers para makapag-isyu pa rin sila ng traffic violation ticket sa mga motorista. Inanunsiyo ni acting MMDA Chairman Don Artes matapos ang pulong ng Metro Manila Council (MMC), na binubuo ng mga alkalde sa Kalakhang Maynila. Ipinatawag ang pulong para mapag-usapan ang desisyon ng Korte Suprema na nagsabing may hurisdiksyon ang MMDA sa pagpapatupad ng mg batas-trapiko at tanging sila lamang ang maaring magbigay ng traffic violation tickets. Sinabi ni Artes na napagkasunduan na bigyan ng provisional authority ang local enforcers para hindi magkagulo sa mga lansangan. Ayon sa opisyal may mga sumbong pa rin na kinukuwestiyon ng ilang motorista ang awtoridad ng local traffic enforcers na manghuli ng mga lumalabag na motorista. Hindi pa naman aniya din “final and executory” ang desisyon ng Korte Suprema bagamat sinabi rin ni Artes na hindi na nila iaapila ang desisyon. "
1,"Humarap si Pangulong Ferdinand “Bongbong” Marcos Jr. kasama si First Lady Liza Araneta-Marcos sa libo-libong Filipino sa Germany. “We are working tirelessly to ensure that you are treated with the dignity and the respect that you deserve,” sabi ni Marcos sa kanyang meet-and-greet sa Filipino community. “Through various programs and initiatives, we strive to protect your rights, your welfare. We strive to ensure your well-being and empowerment is assured,” he added, citing initiatives by the Department of Migrant Workers, such as the One Repatriation Command Center and the 24/7 OFW helpline 1348,” pagbabahagi pa niya. Binanggit din niya ang ipinatutupad na reintegration program para sa mga nagbabalik na OFWs. “Your contributions to the Philippine economy over the years will not be forgotten. Bagong bayani  we call you, and rightly so,” aniya. "
1,"Kumpiyansa si Pangulong Ferdinand “Bongbong” Marcos Jr., na mapapalakas at mapapagtibay pa ang ugnayan ng Pilipinas at Germany. Sinabi ito ni Marcos matapos makipagpulong kay German Chancellor Olaf Scholz  Federal Chancellery  sa Berlin, Germany. “I eagerly anticipate the continuation of our strong partnership for another 70 years or more. With confidence, I believe we can deepen our relationship and collaborate for the mutual prosperity of both our countries.” ani Marcos. Ipinagmalaki nito ang mga ginagawang hakbang ng kanyang administrasyon para sa ugnayang pang-ekonomiya sa Germany. Aniya interesado ang Pilipinas na mapatatag ang kooperasyon ng dalawang bansa sa manufacturing; construction and infrastructure; information technology and business process management; innovation and startups; at renewable energy and minerals processing. Nabanggit din niya ang mga reporma na nagbibigay daan para sa foreign ownership sa  railways, airports, expressways, telecommunications, at renewable energy."
